ts,air_temperature,atmospheric_pressure,relative_humidity
2023-04-30 12:00:00+00:00,24.3,978.2,53.0
2023-04-30 13:00:00+00:00,24.5,977.9,53.0
2023-04-30 14:00:00+00:00,24.5,977.3,53.0
2023-04-30 15:00:00+00:00,24.2,976.8,54.0
2023-04-30 16:00:00+00:00,23.9,976.5,54.0
2023-04-30 17:00:00+00:00,23.2,976.2,55.0
2023-04-30 18:00:00+00:00,22.0,976.0,67.0
2023-04-30 19:00:00+00:00,20.3,976.2,77.0
2023-04-30 20:00:00+00:00,18.7,976.4,88.0
2023-04-30 21:00:00+00:00,18.2,976.8,91.0
2023-04-30 22:00:00+00:00,17.9,977.2,90.0
2023-04-30 23:00:00+00:00,17.6,977.2,90.0
2023-05-01 00:00:00+00:00,17.9,977.1,94.0
2023-05-01 01:00:00+00:00,17.7,976.7,95.0
2023-05-01 02:00:00+00:00,17.6,976.0,92.0
2023-05-01 03:00:00+00:00,17.2,975.5,92.0
2023-05-01 04:00:00+00:00,16.7,975.4,96.0
2023-05-01 05:00:00+00:00,16.5,975.2,97.0
2023-05-01 06:00:00+00:00,16.9,975.3,89.0
2023-05-01 07:00:00+00:00,16.7,975.5,89.0
2023-05-01 08:00:00+00:00,18.1,975.8,79.0
2023-05-01 09:00:00+00:00,20.3,976.3,57.0
2023-05-01 10:00:00+00:00,21.9,977.0,49.0
2023-05-01 11:00:00+00:00,22.8,977.1,47.0
2023-05-01 12:00:00+00:00,23.1,976.7,48.0
2023-05-01 13:00:00+00:00,23.3,976.2,49.0
2023-05-01 14:00:00+00:00,23.4,975.5,48.0
2023-05-01 15:00:00+00:00,23.6,975.0,45.0
2023-05-01 16:00:00+00:00,23.6,974.5,45.0
2023-05-01 17:00:00+00:00,23.0,974.0,47.0
2023-05-01 18:00:00+00:00,22.4,973.7,53.0
2023-05-01 19:00:00+00:00,21.3,973.6,58.0
2023-05-01 20:00:00+00:00,19.5,973.6,69.0
2023-05-01 21:00:00+00:00,18.5,973.9,77.0
2023-05-01 22:00:00+00:00,17.8,974.4,82.0
2023-05-01 23:00:00+00:00,17.2,974.4,87.0
2023-05-02 00:00:00+00:00,17.2,974.1,88.0
2023-05-02 01:00:00+00:00,16.9,973.5,90.0
2023-05-02 02:00:00+00:00,16.7,972.8,88.0
2023-05-02 03:00:00+00:00,16.5,972.3,86.0
2023-05-02 04:00:00+00:00,16.2,972.1,86.0
2023-05-02 05:00:00+00:00,15.9,971.8,85.0
2023-05-02 06:00:00+00:00,15.7,971.6,97.0
2023-05-02 07:00:00+00:00,15.9,971.8,97.0
2023-05-02 08:00:00+00:00,17.1,972.2,95.0
2023-05-02 09:00:00+00:00,18.9,972.7,82.0
2023-05-02 10:00:00+00:00,20.5,973.1,72.0
2023-05-02 11:00:00+00:00,22.0,973.5,61.0
2023-05-02 12:00:00+00:00,23.4,973.6,50.0
2023-05-02 13:00:00+00:00,25.7,973.8,33.0
2023-05-02 14:00:00+00:00,27.8,973.7,34.0
2023-05-02 15:00:00+00:00,26.7,973.3,43.0
2023-05-02 16:00:00+00:00,25.1,972.5,51.0
2023-05-02 17:00:00+00:00,23.9,972.1,60.0
2023-05-02 18:00:00+00:00,21.5,972.2,82.0
2023-05-02 19:00:00+00:00,20.9,972.5,78.0
2023-05-02 20:00:00+00:00,19.8,973.0,80.0
2023-05-02 21:00:00+00:00,18.5,973.6,89.0
2023-05-02 22:00:00+00:00,18.6,974.4,82.0
2023-05-02 23:00:00+00:00,19.6,974.7,52.0
2023-05-03 00:00:00+00:00,20.1,974.4,67.0
2023-05-03 01:00:00+00:00,20.0,974.1,69.0
2023-05-03 02:00:00+00:00,19.7,973.8,71.0
2023-05-03 03:00:00+00:00,19.2,973.6,82.0
2023-05-03 04:00:00+00:00,18.9,973.7,85.0
2023-05-03 05:00:00+00:00,18.5,974.0,94.0
2023-05-03 06:00:00+00:00,19.0,974.3,79.0
2023-05-03 07:00:00+00:00,19.3,975.0,82.0
2023-05-03 08:00:00+00:00,20.2,975.6,80.0
2023-05-03 09:00:00+00:00,21.6,976.2,72.0
2023-05-03 10:00:00+00:00,22.7,977.2,68.0
2023-05-03 11:00:00+00:00,23.4,977.6,65.0
2023-05-03 12:00:00+00:00,24.0,977.9,64.0
2023-05-03 13:00:00+00:00,24.0,978.1,64.0
2023-05-03 14:00:00+00:00,23.7,978.2,62.0
2023-05-03 15:00:00+00:00,23.6,977.9,59.0
2023-05-03 16:00:00+00:00,23.1,977.8,61.0
2023-05-03 17:00:00+00:00,22.2,978.1,66.0
2023-05-03 18:00:00+00:00,21.4,978.1,70.0
2023-05-03 19:00:00+00:00,20.2,978.5,74.0
2023-05-03 20:00:00+00:00,19.3,979.1,77.0
2023-05-03 21:00:00+00:00,19.0,979.8,75.0
2023-05-03 22:00:00+00:00,19.0,980.6,69.0
2023-05-03 23:00:00+00:00,18.9,980.8,67.0
2023-05-04 00:00:00+00:00,19.0,980.7,63.0
2023-05-04 01:00:00+00:00,18.6,980.4,63.0
2023-05-04 02:00:00+00:00,18.2,979.9,64.0
2023-05-04 03:00:00+00:00,18.0,979.6,65.0
2023-05-04 04:00:00+00:00,17.8,979.5,68.0
2023-05-04 05:00:00+00:00,17.6,979.4,72.0
2023-05-04 06:00:00+00:00,17.7,979.7,71.0
2023-05-04 07:00:00+00:00,17.7,980.2,68.0
2023-05-04 08:00:00+00:00,18.3,980.9,63.0
2023-05-04 09:00:00+00:00,19.5,981.3,58.0
2023-05-04 10:00:00+00:00,20.6,981.9,56.0
2023-05-04 11:00:00+00:00,21.2,982.2,53.0
2023-05-04 12:00:00+00:00,21.7,982.1,54.0
2023-05-04 13:00:00+00:00,22.1,981.9,56.0
2023-05-04 14:00:00+00:00,22.1,981.6,56.0
2023-05-04 15:00:00+00:00,21.9,981.0,58.0
2023-05-04 16:00:00+00:00,21.6,980.6,56.0
2023-05-04 17:00:00+00:00,21.2,980.3,60.0
2023-05-04 18:00:00+00:00,20.6,980.4,59.0
2023-05-04 19:00:00+00:00,19.3,980.5,59.0
2023-05-04 20:00:00+00:00,18.4,980.9,62.0
2023-05-04 21:00:00+00:00,18.2,981.4,63.0
2023-05-04 22:00:00+00:00,18.0,981.9,65.0
2023-05-04 23:00:00+00:00,17.9,981.9,67.0
2023-05-05 00:00:00+00:00,18.2,981.4,71.0
2023-05-05 01:00:00+00:00,18.0,981.0,74.0
2023-05-05 02:00:00+00:00,17.9,980.5,75.0
2023-05-05 03:00:00+00:00,17.5,979.9,81.0
2023-05-05 04:00:00+00:00,17.5,979.7,78.0
2023-05-05 05:00:00+00:00,17.3,979.6,79.0
2023-05-05 06:00:00+00:00,17.8,979.6,70.0
2023-05-05 07:00:00+00:00,17.6,979.9,69.0
2023-05-05 08:00:00+00:00,18.1,980.5,73.0
2023-05-05 09:00:00+00:00,19.0,981.0,71.0
2023-05-05 10:00:00+00:00,19.3,981.5,72.0
2023-05-05 11:00:00+00:00,20.1,982.0,60.0
2023-05-05 12:00:00+00:00,21.3,981.9,54.0
2023-05-05 13:00:00+00:00,22.0,981.7,52.0
2023-05-05 14:00:00+00:00,22.0,981.2,50.0
2023-05-05 15:00:00+00:00,21.9,980.4,49.0
2023-05-05 16:00:00+00:00,21.4,979.8,52.0
2023-05-05 17:00:00+00:00,20.8,979.5,56.0
2023-05-05 18:00:00+00:00,20.3,980.0,57.0
2023-05-05 19:00:00+00:00,19.1,979.9,60.0
2023-05-05 20:00:00+00:00,18.2,980.1,66.0
2023-05-05 21:00:00+00:00,18.0,980.5,65.0
2023-05-05 22:00:00+00:00,17.9,980.8,67.0
2023-05-05 23:00:00+00:00,17.8,980.7,66.0
2023-05-06 00:00:00+00:00,17.9,980.5,71.0
2023-05-06 01:00:00+00:00,17.7,980.1,74.0
2023-05-06 02:00:00+00:00,17.6,979.5,77.0
2023-05-06 03:00:00+00:00,17.6,979.1,78.0
2023-05-06 04:00:00+00:00,17.5,978.9,80.0
2023-05-06 05:00:00+00:00,17.5,979.0,80.0
2023-05-06 06:00:00+00:00,17.8,979.3,80.0
2023-05-06 07:00:00+00:00,17.6,979.6,81.0
2023-05-06 08:00:00+00:00,18.3,980.2,77.0
2023-05-06 09:00:00+00:00,19.2,980.8,71.0
2023-05-06 10:00:00+00:00,20.4,981.4,66.0
2023-05-06 11:00:00+00:00,21.3,981.7,62.0
2023-05-06 12:00:00+00:00,22.0,981.4,59.0
2023-05-06 13:00:00+00:00,22.3,980.9,58.0
2023-05-06 14:00:00+00:00,22.6,980.4,59.0
2023-05-06 15:00:00+00:00,22.2,979.7,61.0
2023-05-06 16:00:00+00:00,21.9,979.1,63.0
2023-05-06 17:00:00+00:00,21.2,978.5,68.0
2023-05-06 18:00:00+00:00,20.3,979.4,67.0
2023-05-06 19:00:00+00:00,19.4,979.4,68.0
2023-05-06 20:00:00+00:00,18.4,979.5,71.0
2023-05-06 21:00:00+00:00,18.1,979.9,74.0
2023-05-06 22:00:00+00:00,18.0,980.3,77.0
2023-05-06 23:00:00+00:00,18.0,980.3,78.0
2023-05-07 00:00:00+00:00,18.5,980.3,82.0
2023-05-07 01:00:00+00:00,18.2,980.0,82.0
2023-05-07 02:00:00+00:00,18.1,979.6,78.0
2023-05-07 03:00:00+00:00,17.9,979.1,84.0
2023-05-07 04:00:00+00:00,17.7,978.8,84.0
2023-05-07 05:00:00+00:00,17.7,978.7,84.0
2023-05-07 06:00:00+00:00,17.9,978.8,81.0
2023-05-07 07:00:00+00:00,17.8,979.2,82.0
2023-05-07 08:00:00+00:00,18.4,979.5,79.0
2023-05-07 09:00:00+00:00,19.2,979.8,67.0
2023-05-07 10:00:00+00:00,20.4,980.2,66.0
2023-05-07 11:00:00+00:00,20.7,980.4,61.0
2023-05-07 12:00:00+00:00,21.3,980.3,57.0
2023-05-07 13:00:00+00:00,21.9,980.1,55.0
2023-05-07 14:00:00+00:00,21.7,979.6,53.0
2023-05-07 15:00:00+00:00,21.7,979.0,56.0
2023-05-07 16:00:00+00:00,21.3,978.7,58.0
2023-05-07 17:00:00+00:00,20.8,978.5,63.0
2023-05-07 18:00:00+00:00,19.8,979.2,67.0
2023-05-07 19:00:00+00:00,18.9,979.3,69.0
2023-05-07 20:00:00+00:00,18.2,979.8,76.0
2023-05-07 21:00:00+00:00,17.9,980.3,79.0
2023-05-07 22:00:00+00:00,17.7,980.8,86.0
2023-05-07 23:00:00+00:00,17.7,981.0,77.0
2023-05-08 00:00:00+00:00,17.7,981.0,76.0
2023-05-08 01:00:00+00:00,17.6,980.5,81.0
2023-05-08 02:00:00+00:00,17.6,979.9,86.0
2023-05-08 03:00:00+00:00,17.7,979.6,76.0
2023-05-08 04:00:00+00:00,17.4,979.4,79.0
2023-05-08 05:00:00+00:00,17.4,979.1,83.0
2023-05-08 06:00:00+00:00,17.6,979.1,82.0
2023-05-08 07:00:00+00:00,17.5,979.5,78.0
2023-05-08 08:00:00+00:00,18.0,979.8,76.0
2023-05-08 09:00:00+00:00,19.0,980.2,71.0
2023-05-08 10:00:00+00:00,19.8,980.6,67.0
2023-05-08 11:00:00+00:00,20.5,980.9,65.0
2023-05-08 12:00:00+00:00,21.2,981.0,63.0
2023-05-08 13:00:00+00:00,21.3,980.8,61.0
2023-05-08 14:00:00+00:00,21.7,980.6,60.0
2023-05-08 15:00:00+00:00,21.7,980.4,60.0
2023-05-08 16:00:00+00:00,21.3,980.0,62.0
2023-05-08 17:00:00+00:00,20.9,979.6,64.0
2023-05-08 18:00:00+00:00,20.6,980.0,69.0
2023-05-08 19:00:00+00:00,19.4,979.8,76.0
2023-05-08 20:00:00+00:00,18.3,979.8,82.0
2023-05-08 21:00:00+00:00,18.0,980.4,84.0
2023-05-08 22:00:00+00:00,18.0,980.8,84.0
2023-05-08 23:00:00+00:00,17.8,980.8,84.0
2023-05-09 00:00:00+00:00,18.2,980.6,87.0
2023-05-09 01:00:00+00:00,18.0,980.2,88.0
2023-05-09 02:00:00+00:00,17.8,979.8,88.0
2023-05-09 03:00:00+00:00,17.7,979.4,86.0
2023-05-09 04:00:00+00:00,17.6,979.2,86.0
2023-05-09 05:00:00+00:00,17.4,979.4,86.0
2023-05-09 06:00:00+00:00,17.9,979.4,85.0
2023-05-09 07:00:00+00:00,17.8,979.7,84.0
2023-05-09 08:00:00+00:00,18.4,979.9,80.0
2023-05-09 09:00:00+00:00,19.4,980.2,75.0
2023-05-09 10:00:00+00:00,20.5,980.3,70.0
2023-05-09 11:00:00+00:00,21.7,980.4,65.0
2023-05-09 12:00:00+00:00,22.2,980.3,64.0
2023-05-09 13:00:00+00:00,22.4,979.9,64.0
2023-05-09 14:00:00+00:00,22.6,979.4,62.0
2023-05-09 15:00:00+00:00,22.4,978.6,63.0
2023-05-09 16:00:00+00:00,22.0,978.1,65.0
2023-05-09 17:00:00+00:00,21.2,977.7,69.0
2023-05-09 18:00:00+00:00,20.9,978.1,69.0
2023-05-09 19:00:00+00:00,19.7,977.9,76.0
2023-05-09 20:00:00+00:00,18.6,978.0,83.0
2023-05-09 21:00:00+00:00,18.3,978.5,85.0
2023-05-09 22:00:00+00:00,18.1,978.9,86.0
2023-05-09 23:00:00+00:00,17.9,979.0,86.0
2023-05-10 00:00:00+00:00,18.0,978.4,83.0
2023-05-10 01:00:00+00:00,17.7,977.8,85.0
2023-05-10 02:00:00+00:00,17.5,977.2,86.0
2023-05-10 03:00:00+00:00,17.5,976.9,86.0
2023-05-10 04:00:00+00:00,17.5,976.5,86.0
2023-05-10 05:00:00+00:00,17.5,976.5,86.0
2023-05-10 06:00:00+00:00,17.5,976.5,90.0
2023-05-10 07:00:00+00:00,17.6,977.0,89.0
2023-05-10 08:00:00+00:00,18.2,977.2,85.0
2023-05-10 09:00:00+00:00,19.4,977.7,78.0
2023-05-10 10:00:00+00:00,20.4,978.0,72.0
2023-05-10 11:00:00+00:00,21.5,978.2,67.0
2023-05-10 12:00:00+00:00,22.2,978.1,64.0
2023-05-10 13:00:00+00:00,22.5,977.7,64.0
2023-05-10 14:00:00+00:00,22.6,977.3,63.0
2023-05-10 15:00:00+00:00,22.6,976.9,63.0
2023-05-10 16:00:00+00:00,22.2,976.4,65.0
2023-05-10 17:00:00+00:00,21.3,976.1,68.0
2023-05-10 18:00:00+00:00,20.8,976.1,69.0
2023-05-10 19:00:00+00:00,19.5,976.0,75.0
2023-05-10 20:00:00+00:00,18.4,976.0,81.0
2023-05-10 21:00:00+00:00,18.0,976.3,83.0
2023-05-10 22:00:00+00:00,17.9,976.7,84.0
2023-05-10 23:00:00+00:00,17.6,976.8,85.0
2023-05-11 00:00:00+00:00,18.0,977.0,84.0
2023-05-11 01:00:00+00:00,17.8,976.5,83.0
2023-05-11 02:00:00+00:00,17.4,975.8,84.0
2023-05-11 03:00:00+00:00,17.2,975.3,84.0
2023-05-11 04:00:00+00:00,17.1,975.1,84.0
2023-05-11 05:00:00+00:00,17.1,975.1,84.0
2023-05-11 06:00:00+00:00,17.1,975.1,84.0
2023-05-11 07:00:00+00:00,17.1,975.6,83.0
2023-05-11 08:00:00+00:00,17.8,976.1,78.0
2023-05-11 09:00:00+00:00,19.0,976.6,71.0
2023-05-11 10:00:00+00:00,20.2,977.0,65.0
2023-05-11 11:00:00+00:00,21.1,977.3,61.0
2023-05-11 12:00:00+00:00,21.7,977.2,59.0
2023-05-11 13:00:00+00:00,21.9,976.9,58.0
2023-05-11 14:00:00+00:00,22.0,976.4,58.0
2023-05-11 15:00:00+00:00,21.7,975.9,60.0
2023-05-11 16:00:00+00:00,21.1,975.4,62.0
2023-05-11 17:00:00+00:00,20.3,975.2,65.0
2023-05-11 18:00:00+00:00,19.5,975.5,62.0
2023-05-11 19:00:00+00:00,18.3,975.6,68.0
2023-05-11 20:00:00+00:00,17.4,975.9,74.0
2023-05-11 21:00:00+00:00,17.1,976.4,76.0
2023-05-11 22:00:00+00:00,17.0,976.8,77.0
2023-05-11 23:00:00+00:00,16.9,976.7,77.0
2023-05-12 00:00:00+00:00,17.2,976.6,78.0
2023-05-12 01:00:00+00:00,17.0,976.2,80.0
2023-05-12 02:00:00+00:00,16.8,975.5,80.0
2023-05-12 03:00:00+00:00,16.7,975.2,79.0
2023-05-12 04:00:00+00:00,16.7,975.1,80.0
2023-05-12 05:00:00+00:00,16.7,975.0,81.0
2023-05-12 06:00:00+00:00,16.9,975.3,81.0
2023-05-12 07:00:00+00:00,17.0,975.9,81.0
2023-05-12 08:00:00+00:00,17.6,976.4,77.0
2023-05-12 09:00:00+00:00,18.5,976.7,72.0
2023-05-12 10:00:00+00:00,19.4,976.8,67.0
2023-05-12 11:00:00+00:00,20.4,976.8,62.0
2023-05-12 12:00:00+00:00,21.1,976.8,60.0
2023-05-12 13:00:00+00:00,21.4,976.6,59.0
2023-05-12 14:00:00+00:00,21.6,976.3,59.0
2023-05-12 15:00:00+00:00,21.4,976.0,59.0
2023-05-12 16:00:00+00:00,20.8,975.7,61.0
2023-05-12 17:00:00+00:00,19.4,975.5,67.0
2023-05-12 18:00:00+00:00,19.3,976.0,55.0
2023-05-12 19:00:00+00:00,18.1,976.1,58.0
2023-05-12 20:00:00+00:00,17.2,976.4,65.0
2023-05-12 21:00:00+00:00,16.8,976.8,70.0
2023-05-12 22:00:00+00:00,16.7,977.2,72.0
2023-05-12 23:00:00+00:00,16.7,977.2,74.0
2023-05-13 00:00:00+00:00,16.9,977.3,73.0
2023-05-13 01:00:00+00:00,16.8,976.9,75.0
2023-05-13 02:00:00+00:00,16.8,976.4,75.0
2023-05-13 03:00:00+00:00,16.7,976.1,75.0
2023-05-13 04:00:00+00:00,16.6,975.9,77.0
2023-05-13 05:00:00+00:00,16.7,975.9,76.0
2023-05-13 06:00:00+00:00,16.8,976.6,76.0
2023-05-13 07:00:00+00:00,16.8,977.2,75.0
2023-05-13 08:00:00+00:00,17.3,977.6,72.0
2023-05-13 09:00:00+00:00,18.2,978.0,68.0
2023-05-13 10:00:00+00:00,19.2,978.3,63.0
2023-05-13 11:00:00+00:00,19.9,978.6,60.0
2023-05-13 12:00:00+00:00,20.6,978.7,58.0
2023-05-13 13:00:00+00:00,21.1,978.6,57.0
2023-05-13 14:00:00+00:00,21.1,978.5,57.0
2023-05-13 15:00:00+00:00,21.1,978.3,58.0
2023-05-13 16:00:00+00:00,20.3,977.8,60.0
2023-05-13 17:00:00+00:00,20.1,977.8,61.0
2023-05-13 18:00:00+00:00,19.3,978.1,56.0
2023-05-13 19:00:00+00:00,18.1,978.3,60.0
2023-05-13 20:00:00+00:00,17.1,978.6,67.0
2023-05-13 21:00:00+00:00,16.8,979.1,71.0
2023-05-13 22:00:00+00:00,16.7,979.6,72.0
2023-05-13 23:00:00+00:00,16.8,979.7,71.0
2023-05-14 00:00:00+00:00,16.9,979.4,73.0
2023-05-14 01:00:00+00:00,16.7,979.1,75.0
2023-05-14 02:00:00+00:00,16.6,978.7,76.0
2023-05-14 03:00:00+00:00,16.6,978.6,75.0
2023-05-14 04:00:00+00:00,16.5,978.7,76.0
2023-05-14 05:00:00+00:00,16.5,978.9,75.0
2023-05-14 06:00:00+00:00,16.7,979.1,75.0
2023-05-14 07:00:00+00:00,16.7,979.6,74.0
2023-05-14 08:00:00+00:00,17.3,980.0,70.0
2023-05-14 09:00:00+00:00,18.3,980.6,64.0
2023-05-14 10:00:00+00:00,19.2,980.9,60.0
2023-05-14 11:00:00+00:00,20.2,981.3,56.0
2023-05-14 12:00:00+00:00,20.8,981.4,54.0
2023-05-14 13:00:00+00:00,21.0,981.2,52.0
2023-05-14 14:00:00+00:00,21.2,981.0,52.0
2023-05-14 15:00:00+00:00,21.1,980.6,54.0
2023-05-14 16:00:00+00:00,20.6,980.1,55.0
2023-05-14 17:00:00+00:00,19.9,979.8,59.0
2023-05-14 18:00:00+00:00,19.2,980.2,55.0
2023-05-14 19:00:00+00:00,18.0,980.3,59.0
2023-05-14 20:00:00+00:00,16.9,980.7,64.0
2023-05-14 21:00:00+00:00,16.5,981.2,67.0
2023-05-14 22:00:00+00:00,16.3,981.6,69.0
2023-05-14 23:00:00+00:00,16.2,981.5,71.0
2023-05-15 00:00:00+00:00,16.5,981.3,69.0
2023-05-15 01:00:00+00:00,16.4,980.7,71.0
2023-05-15 02:00:00+00:00,16.2,979.9,72.0
2023-05-15 03:00:00+00:00,16.1,979.6,74.0
2023-05-15 04:00:00+00:00,16.1,979.5,74.0
2023-05-15 05:00:00+00:00,16.0,979.3,75.0
2023-05-15 06:00:00+00:00,16.0,979.2,78.0
2023-05-15 07:00:00+00:00,16.2,979.5,77.0
2023-05-15 08:00:00+00:00,17.1,979.6,73.0
2023-05-15 09:00:00+00:00,18.3,979.9,68.0
2023-05-15 10:00:00+00:00,19.4,980.1,63.0
2023-05-15 11:00:00+00:00,20.4,980.3,60.0
2023-05-15 12:00:00+00:00,21.0,980.0,58.0
2023-05-15 13:00:00+00:00,21.3,979.3,57.0
2023-05-15 14:00:00+00:00,21.5,978.8,56.0
2023-05-15 15:00:00+00:00,21.4,978.3,56.0
2023-05-15 16:00:00+00:00,20.9,977.8,59.0
2023-05-15 17:00:00+00:00,20.4,977.7,61.0
2023-05-15 18:00:00+00:00,19.1,977.6,60.0
2023-05-15 19:00:00+00:00,17.7,977.7,67.0
2023-05-15 20:00:00+00:00,17.0,978.0,70.0
2023-05-15 21:00:00+00:00,16.9,978.5,73.0
2023-05-15 22:00:00+00:00,16.9,979.0,75.0
2023-05-15 23:00:00+00:00,16.8,978.7,76.0
2023-05-16 00:00:00+00:00,17.2,978.2,77.0
2023-05-16 01:00:00+00:00,17.0,977.7,73.0
2023-05-16 02:00:00+00:00,16.5,975.9,77.0
2023-05-16 03:00:00+00:00,16.4,975.8,78.0
2023-05-16 04:00:00+00:00,16.6,975.4,78.0
2023-05-16 05:00:00+00:00,16.5,975.2,77.0
2023-05-16 06:00:00+00:00,16.7,975.1,80.0
2023-05-16 07:00:00+00:00,16.8,975.9,80.0
2023-05-16 08:00:00+00:00,17.5,976.0,77.0
2023-05-16 09:00:00+00:00,18.4,976.7,69.0
2023-05-16 10:00:00+00:00,19.3,977.0,65.0
2023-05-16 11:00:00+00:00,20.3,977.3,60.0
2023-05-16 12:00:00+00:00,20.8,977.1,54.0
2023-05-16 13:00:00+00:00,21.4,976.8,54.0
2023-05-16 14:00:00+00:00,21.3,976.5,56.0
2023-05-16 15:00:00+00:00,21.1,976.4,56.0
2023-05-16 16:00:00+00:00,20.8,976.2,58.0
2023-05-16 17:00:00+00:00,19.8,976.2,65.0
2023-05-16 18:00:00+00:00,19.7,976.0,57.0
2023-05-16 19:00:00+00:00,18.5,976.1,65.0
2023-05-16 20:00:00+00:00,17.5,976.6,66.0
2023-05-16 21:00:00+00:00,17.1,977.2,72.0
2023-05-16 22:00:00+00:00,16.9,977.7,76.0
2023-05-16 23:00:00+00:00,16.9,977.8,74.0
2023-05-17 00:00:00+00:00,17.1,977.9,76.0
2023-05-17 01:00:00+00:00,16.8,977.5,75.0
2023-05-17 02:00:00+00:00,16.3,977.0,87.0
2023-05-17 03:00:00+00:00,16.7,976.8,76.0
2023-05-17 04:00:00+00:00,16.3,976.8,73.0
2023-05-17 05:00:00+00:00,16.1,976.8,75.0
2023-05-17 06:00:00+00:00,16.6,977.0,77.0
2023-05-17 07:00:00+00:00,16.7,977.6,85.0
2023-05-17 08:00:00+00:00,17.1,978.1,70.0
2023-05-17 09:00:00+00:00,18.3,978.9,66.0
2023-05-17 10:00:00+00:00,19.4,979.1,62.0
2023-05-17 11:00:00+00:00,20.3,979.3,62.0
2023-05-17 12:00:00+00:00,20.4,979.1,67.0
2023-05-17 13:00:00+00:00,20.3,978.9,59.0
2023-05-17 14:00:00+00:00,21.0,978.8,55.0
2023-05-17 15:00:00+00:00,21.1,978.6,52.0
2023-05-17 16:00:00+00:00,20.7,978.3,56.0
2023-05-17 17:00:00+00:00,20.1,978.2,57.0
2023-05-17 18:00:00+00:00,19.4,978.3,57.0
2023-05-17 19:00:00+00:00,18.3,978.4,63.0
2023-05-17 20:00:00+00:00,17.2,978.6,71.0
2023-05-17 21:00:00+00:00,16.8,978.9,74.0
2023-05-17 22:00:00+00:00,16.6,979.3,78.0
2023-05-17 23:00:00+00:00,16.8,979.4,77.0
2023-05-18 00:00:00+00:00,17.4,978.8,73.0
2023-05-18 01:00:00+00:00,16.8,978.2,82.0
2023-05-18 02:00:00+00:00,16.6,977.6,83.0
2023-05-18 03:00:00+00:00,16.6,977.6,79.0
2023-05-18 04:00:00+00:00,16.6,977.6,79.0
2023-05-18 05:00:00+00:00,16.7,977.8,79.0
2023-05-18 06:00:00+00:00,16.9,977.8,78.0
2023-05-18 07:00:00+00:00,16.8,978.3,81.0
2023-05-18 08:00:00+00:00,17.0,978.8,82.0
2023-05-18 09:00:00+00:00,18.3,979.4,74.0
2023-05-18 10:00:00+00:00,19.3,979.9,69.0
2023-05-18 11:00:00+00:00,19.8,980.1,65.0
2023-05-18 12:00:00+00:00,20.5,980.2,58.0
2023-05-18 13:00:00+00:00,21.2,980.0,55.0
2023-05-18 14:00:00+00:00,21.5,979.9,55.0
2023-05-18 15:00:00+00:00,21.5,979.5,55.0
2023-05-18 16:00:00+00:00,21.0,979.1,60.0
2023-05-18 17:00:00+00:00,20.2,979.0,60.0
2023-05-18 18:00:00+00:00,19.2,979.8,57.0
2023-05-18 19:00:00+00:00,18.2,979.8,62.0
2023-05-18 20:00:00+00:00,17.3,980.1,69.0
2023-05-18 21:00:00+00:00,17.0,980.6,72.0
2023-05-18 22:00:00+00:00,16.9,981.0,76.0
2023-05-18 23:00:00+00:00,16.9,981.2,78.0
2023-05-19 00:00:00+00:00,17.2,981.2,77.0
2023-05-19 01:00:00+00:00,16.9,980.9,77.0
2023-05-19 02:00:00+00:00,16.6,980.1,80.0
2023-05-19 03:00:00+00:00,16.7,979.6,81.0
2023-05-19 04:00:00+00:00,16.5,979.3,80.0
2023-05-19 05:00:00+00:00,16.4,979.2,79.0
2023-05-19 06:00:00+00:00,16.6,979.3,77.0
2023-05-19 07:00:00+00:00,16.6,979.6,76.0
2023-05-19 08:00:00+00:00,17.3,980.0,71.0
2023-05-19 09:00:00+00:00,18.3,980.4,65.0
2023-05-19 10:00:00+00:00,19.3,980.4,59.0
2023-05-19 11:00:00+00:00,20.2,980.4,55.0
2023-05-19 12:00:00+00:00,20.7,980.1,54.0
2023-05-19 13:00:00+00:00,21.2,979.7,52.0
2023-05-19 14:00:00+00:00,21.3,979.3,52.0
2023-05-19 15:00:00+00:00,21.2,978.8,51.0
2023-05-19 16:00:00+00:00,20.8,978.2,53.0
2023-05-19 17:00:00+00:00,20.1,978.0,54.0
2023-05-19 18:00:00+00:00,19.1,978.3,48.0
2023-05-19 19:00:00+00:00,17.9,978.1,52.0
2023-05-19 20:00:00+00:00,17.1,978.1,56.0
2023-05-19 21:00:00+00:00,16.5,978.4,60.0
2023-05-19 22:00:00+00:00,16.2,978.8,62.0
2023-05-19 23:00:00+00:00,16.0,978.6,67.0
2023-05-20 00:00:00+00:00,16.6,978.5,65.0
2023-05-20 01:00:00+00:00,16.5,978.0,65.0
2023-05-20 02:00:00+00:00,16.2,977.2,70.0
2023-05-20 03:00:00+00:00,16.1,976.6,71.0
2023-05-20 04:00:00+00:00,15.9,976.0,75.0
2023-05-20 05:00:00+00:00,16.0,975.7,73.0
2023-05-20 06:00:00+00:00,16.3,975.9,71.0
2023-05-20 07:00:00+00:00,16.3,976.1,70.0
2023-05-20 08:00:00+00:00,17.1,976.5,66.0
2023-05-20 09:00:00+00:00,18.3,976.8,59.0
2023-05-20 10:00:00+00:00,19.4,977.2,55.0
2023-05-20 11:00:00+00:00,20.5,977.5,52.0
2023-05-20 12:00:00+00:00,21.3,977.4,48.0
